total_return,sharpe_ratio,final_value,symbol,strategy
-0.01271387917490225,-0.002999702497160645,98728.61208250978,sh.600163,RSI策略
0.7834320201146777,0.4448051237453858,178343.20201146777,sh.601021,RSI策略
-0.4923200491657134,-0.8697937784619857,50767.99508342866,sh.688296,RSI策略
0.6598610577676958,0.5006241834210478,165986.10577676957,sh.603618,RSI策略
-0.23404267972259957,-0.022691583939307265,76595.73202774004,sz.002581,RSI策略
0.6173630118252003,0.558818035434799,161736.30118252002,sz.300247,RSI策略
0.14768002889849405,0.15349083849483272,114768.0028898494,sz.300211,RSI策略
0.30610986158727044,0.23959536819282673,130610.98615872704,sh.688081,RSI策略
0.695736101238601,0.44552860666808647,169573.6101238601,sz.002537,RSI策略
-0.16766780794409525,-0.31627368413659807,83233.21920559047,sh.600648,RSI策略
0.7996291466201172,0.31239731273504273,179962.91466201172,sh.603601,RSI策略
2.2540874069682717,1.0109956165311806,325408.7406968272,sz.002338,RSI策略
0.6495323424162782,0.5729726936666248,164953.23424162783,sh.600023,RSI策略
0.4795619690132013,0.6102659866520389,147956.19690132013,sz.002438,RSI策略
0.876847341046961,0.7131918636174759,187684.7341046961,sh.688625,RSI策略
0.07063000459413364,0.08505357854030689,107063.00045941336,sz.003020,RSI策略
